file_path,segment_id,start,end,label_binary,label_multiclass,label_class_name,activity_code,sample_id,dataset,split
data\raw\DroneRF\Phantom drone\11000H_18.csv,116,7602176,7733248,1,3,Phantom drone,11000H,18,DroneRF,train
data\raw\DroneRF\Phantom drone\11000H_18.csv,117,7667712,7798784,1,3,Phantom drone,11000H,18,DroneRF,train
data\raw\DroneRF\Phantom drone\11000H_18.csv,118,7733248,7864320,1,3,Phantom drone,11000H,18,DroneRF,train
data\raw\DroneRF\Phantom drone\11000H_18.csv,119,7798784,7929856,1,3,Phantom drone,11000H,18,DroneRF,train
data\raw\DroneRF\Phantom drone\11000H_18.csv,120,7864320,7995392,1,3,Phantom drone,11000H,18,DroneRF,train
data\raw\DroneRF\Phantom drone\11000H_18.csv,121,7929856,8060928,1,3,Phantom drone,11000H,18,DroneRF,train
data\raw\DroneRF\Phantom drone\11000H_18.csv,122,7995392,8126464,1,3,Phantom drone,11000H,18,DroneRF,train
data\raw\DroneRF\Phantom drone\11000H_18.csv,123,8060928,8192000,1,3,Phantom drone,11000H,18,DroneRF,train
data\raw\DroneRF\Phantom drone\11000H_18.csv,124,8126464,8257536,1,3,Phantom drone,11000H,18,DroneRF,train
data\raw\DroneRF\Phantom drone\11000H_18.csv,125,8192000,8323072,1,3,Phantom drone,11000H,18,DroneRF,train
data\raw\DroneRF\Phantom drone\11000H_18.csv,126,8257536,8388608,1,3,Phantom drone,11000H,18,DroneRF,train
data\raw\DroneRF\Phantom drone\11000H_18.csv,127,8323072,8454144,1,3,Phantom drone,11000H,18,DroneRF,train
data\raw\DroneRF\Phantom drone\11000H_18.csv,128,8388608,8519680,1,3,Phantom drone,11000H,18,DroneRF,train
data\raw\DroneRF\Phantom drone\11000H_18.csv,129,8454144,8585216,1,3,Phantom drone,11000H,18,DroneRF,train
data\raw\DroneRF\Phantom drone\11000H_18.csv,130,8519680,8650752,1,3,Phantom drone,11000H,18,DroneRF,train
data\raw\DroneRF\Phantom drone\11000H_18.csv,131,8585216,8716288,1,3,Phantom drone,11000H,18,DroneRF,train
data\raw\DroneRF\Phantom drone\11000H_18.csv,132,8650752,8781824,1,3,Phantom drone,11000H,18,DroneRF,train
data\raw\DroneRF\Phantom drone\11000H_18.csv,133,8716288,8847360,1,3,Phantom drone,11000H,18,DroneRF,train
data\raw\DroneRF\Phantom drone\11000H_18.csv,134,8781824,8912896,1,3,Phantom drone,11000H,18,DroneRF,train
data\raw\DroneRF\Phantom drone\11000H_18.csv,135,8847360,8978432,1,3,Phantom drone,11000H,18,DroneRF,train
data\raw\DroneRF\Phantom drone\11000H_18.csv,136,8912896,9043968,1,3,Phantom drone,11000H,18,DroneRF,train
data\raw\DroneRF\Phantom drone\11000H_18.csv,137,8978432,9109504,1,3,Phantom drone,11000H,18,DroneRF,train
data\raw\DroneRF\Phantom drone\11000H_18.csv,138,9043968,9175040,1,3,Phantom drone,11000H,18,DroneRF,train
data\raw\DroneRF\Phantom drone\11000H_18.csv,139,9109504,9240576,1,3,Phantom drone,11000H,18,DroneRF,train
data\raw\DroneRF\Phantom drone\11000H_18.csv,140,9175040,9306112,1,3,Phantom drone,11000H,18,DroneRF,train
data\raw\DroneRF\Phantom drone\11000H_18.csv,141,9240576,9371648,1,3,Phantom drone,11000H,18,DroneRF,train
data\raw\DroneRF\Phantom drone\11000H_18.csv,142,9306112,9437184,1,3,Phantom drone,11000H,18,DroneRF,train
data\raw\DroneRF\Phantom drone\11000H_18.csv,143,9371648,9502720,1,3,Phantom drone,11000H,18,DroneRF,train
data\raw\DroneRF\Phantom drone\11000H_18.csv,144,9437184,9568256,1,3,Phantom drone,11000H,18,DroneRF,train
data\raw\DroneRF\Phantom drone\11000H_18.csv,145,9502720,9633792,1,3,Phantom drone,11000H,18,DroneRF,train
data\raw\DroneRF\Phantom drone\11000H_18.csv,146,9568256,9699328,1,3,Phantom drone,11000H,18,DroneRF,train
data\raw\DroneRF\Phantom drone\11000H_18.csv,147,9633792,9764864,1,3,Phantom drone,11000H,18,DroneRF,train
data\raw\DroneRF\Phantom drone\11000H_18.csv,148,9699328,9830400,1,3,Phantom drone,11000H,18,DroneRF,train
data\raw\DroneRF\Phantom drone\11000H_18.csv,149,9764864,9895936,1,3,Phantom drone,11000H,18,DroneRF,train
data\raw\DroneRF\Phantom drone\11000H_18.csv,150,9830400,9961472,1,3,Phantom drone,11000H,18,DroneRF,train
data\raw\DroneRF\Phantom drone\11000H_19.csv,0,0,131072,1,3,Phantom drone,11000H,19,DroneRF,train
data\raw\DroneRF\Phantom drone\11000H_19.csv,1,65536,196608,1,3,Phantom drone,11000H,19,DroneRF,train
data\raw\DroneRF\Phantom drone\11000H_19.csv,2,131072,262144,1,3,Phantom drone,11000H,19,DroneRF,train
data\raw\DroneRF\Phantom drone\11000H_19.csv,3,196608,327680,1,3,Phantom drone,11000H,19,DroneRF,train
data\raw\DroneRF\Phantom drone\11000H_19.csv,4,262144,393216,1,3,Phantom drone,11000H,19,DroneRF,train
data\raw\DroneRF\Phantom drone\11000H_19.csv,5,327680,458752,1,3,Phantom drone,11000H,19,DroneRF,train
data\raw\DroneRF\Phantom drone\11000H_19.csv,6,393216,524288,1,3,Phantom drone,11000H,19,DroneRF,train
data\raw\DroneRF\Phantom drone\11000H_19.csv,7,458752,589824,1,3,Phantom drone,11000H,19,DroneRF,train
data\raw\DroneRF\Phantom drone\11000H_19.csv,8,524288,655360,1,3,Phantom drone,11000H,19,DroneRF,train
data\raw\DroneRF\Phantom drone\11000H_19.csv,9,589824,720896,1,3,Phantom drone,11000H,19,DroneRF,train
data\raw\DroneRF\Phantom drone\11000H_19.csv,10,655360,786432,1,3,Phantom drone,11000H,19,DroneRF,train
data\raw\DroneRF\Phantom drone\11000H_19.csv,11,720896,851968,1,3,Phantom drone,11000H,19,DroneRF,train
data\raw\DroneRF\Phantom drone\11000H_19.csv,12,786432,917504,1,3,Phantom drone,11000H,19,DroneRF,train
data\raw\DroneRF\Phantom drone\11000H_19.csv,13,851968,983040,1,3,Phantom drone,11000H,19,DroneRF,train
data\raw\DroneRF\Phantom drone\11000H_19.csv,14,917504,1048576,1,3,Phantom drone,11000H,19,DroneRF,train
data\raw\DroneRF\Phantom drone\11000H_19.csv,15,983040,1114112,1,3,Phantom drone,11000H,19,DroneRF,train
data\raw\DroneRF\Phantom drone\11000H_19.csv,16,1048576,1179648,1,3,Phantom drone,11000H,19,DroneRF,train
data\raw\DroneRF\Phantom drone\11000H_19.csv,17,1114112,1245184,1,3,Phantom drone,11000H,19,DroneRF,train
data\raw\DroneRF\Phantom drone\11000H_19.csv,18,1179648,1310720,1,3,Phantom drone,11000H,19,DroneRF,train
data\raw\DroneRF\Phantom drone\11000H_19.csv,19,1245184,1376256,1,3,Phantom drone,11000H,19,DroneRF,train
data\raw\DroneRF\Phantom drone\11000H_19.csv,20,1310720,1441792,1,3,Phantom drone,11000H,19,DroneRF,train
data\raw\DroneRF\Phantom drone\11000H_19.csv,21,1376256,1507328,1,3,Phantom drone,11000H,19,DroneRF,train
data\raw\DroneRF\Phantom drone\11000H_19.csv,22,1441792,1572864,1,3,Phantom drone,11000H,19,DroneRF,train
data\raw\DroneRF\Phantom drone\11000H_19.csv,23,1507328,1638400,1,3,Phantom drone,11000H,19,DroneRF,train
data\raw\DroneRF\Phantom drone\11000H_19.csv,24,1572864,1703936,1,3,Phantom drone,11000H,19,DroneRF,train
data\raw\DroneRF\Phantom drone\11000H_19.csv,25,1638400,1769472,1,3,Phantom drone,11000H,19,DroneRF,train
data\raw\DroneRF\Phantom drone\11000H_19.csv,26,1703936,1835008,1,3,Phantom drone,11000H,19,DroneRF,train
data\raw\DroneRF\Phantom drone\11000H_19.csv,27,1769472,1900544,1,3,Phantom drone,11000H,19,DroneRF,train
data\raw\DroneRF\Phantom drone\11000H_19.csv,28,1835008,1966080,1,3,Phantom drone,11000H,19,DroneRF,train
data\raw\DroneRF\Phantom drone\11000H_19.csv,29,1900544,2031616,1,3,Phantom drone,11000H,19,DroneRF,train
data\raw\DroneRF\Phantom drone\11000H_19.csv,30,1966080,2097152,1,3,Phantom drone,11000H,19,DroneRF,train
data\raw\DroneRF\Phantom drone\11000H_19.csv,31,2031616,2162688,1,3,Phantom drone,11000H,19,DroneRF,train
data\raw\DroneRF\Phantom drone\11000H_19.csv,32,2097152,2228224,1,3,Phantom drone,11000H,19,DroneRF,train
data\raw\DroneRF\Phantom drone\11000H_19.csv,33,2162688,2293760,1,3,Phantom drone,11000H,19,DroneRF,train
data\raw\DroneRF\Phantom drone\11000H_19.csv,34,2228224,2359296,1,3,Phantom drone,11000H,19,DroneRF,train
data\raw\DroneRF\Phantom drone\11000H_19.csv,35,2293760,2424832,1,3,Phantom drone,11000H,19,DroneRF,train
data\raw\DroneRF\Phantom drone\11000H_19.csv,36,2359296,2490368,1,3,Phantom drone,11000H,19,DroneRF,train
data\raw\DroneRF\Phantom drone\11000H_19.csv,37,2424832,2555904,1,3,Phantom drone,11000H,19,DroneRF,train
data\raw\DroneRF\Phantom drone\11000H_19.csv,38,2490368,2621440,1,3,Phantom drone,11000H,19,DroneRF,train
data\raw\DroneRF\Phantom drone\11000H_19.csv,39,2555904,2686976,1,3,Phantom drone,11000H,19,DroneRF,train
data\raw\DroneRF\Phantom drone\11000H_19.csv,40,2621440,2752512,1,3,Phantom drone,11000H,19,DroneRF,train
data\raw\DroneRF\Phantom drone\11000H_19.csv,41,2686976,2818048,1,3,Phantom drone,11000H,19,DroneRF,train
data\raw\DroneRF\Phantom drone\11000H_19.csv,42,2752512,2883584,1,3,Phantom drone,11000H,19,DroneRF,train
data\raw\DroneRF\Phantom drone\11000H_19.csv,43,2818048,2949120,1,3,Phantom drone,11000H,19,DroneRF,train
data\raw\DroneRF\Phantom drone\11000H_19.csv,44,2883584,3014656,1,3,Phantom drone,11000H,19,DroneRF,train
data\raw\DroneRF\Phantom drone\11000H_19.csv,45,2949120,3080192,1,3,Phantom drone,11000H,19,DroneRF,train
data\raw\DroneRF\Phantom drone\11000H_19.csv,46,3014656,3145728,1,3,Phantom drone,11000H,19,DroneRF,train
data\raw\DroneRF\Phantom drone\11000H_19.csv,47,3080192,3211264,1,3,Phantom drone,11000H,19,DroneRF,train
data\raw\DroneRF\Phantom drone\11000H_19.csv,48,3145728,3276800,1,3,Phantom drone,11000H,19,DroneRF,train
data\raw\DroneRF\Phantom drone\11000H_19.csv,49,3211264,3342336,1,3,Phantom drone,11000H,19,DroneRF,train
data\raw\DroneRF\Phantom drone\11000H_19.csv,50,3276800,3407872,1,3,Phantom drone,11000H,19,DroneRF,train
data\raw\DroneRF\Phantom drone\11000H_19.csv,51,3342336,3473408,1,3,Phantom drone,11000H,19,DroneRF,train
data\raw\DroneRF\Phantom drone\11000H_19.csv,52,3407872,3538944,1,3,Phantom drone,11000H,19,DroneRF,train
data\raw\DroneRF\Phantom drone\11000H_19.csv,53,3473408,3604480,1,3,Phantom drone,11000H,19,DroneRF,train
data\raw\DroneRF\Phantom drone\11000H_19.csv,54,3538944,3670016,1,3,Phantom drone,11000H,19,DroneRF,train
data\raw\DroneRF\Phantom drone\11000H_19.csv,55,3604480,3735552,1,3,Phantom drone,11000H,19,DroneRF,train
data\raw\DroneRF\Phantom drone\11000H_19.csv,56,3670016,3801088,1,3,Phantom drone,11000H,19,DroneRF,train
data\raw\DroneRF\Phantom drone\11000H_19.csv,57,3735552,3866624,1,3,Phantom drone,11000H,19,DroneRF,train
data\raw\DroneRF\Phantom drone\11000H_19.csv,58,3801088,3932160,1,3,Phantom drone,11000H,19,DroneRF,train
data\raw\DroneRF\Phantom drone\11000H_19.csv,59,3866624,3997696,1,3,Phantom drone,11000H,19,DroneRF,train
data\raw\DroneRF\Phantom drone\11000H_19.csv,60,3932160,4063232,1,3,Phantom drone,11000H,19,DroneRF,train
data\raw\DroneRF\Phantom drone\11000H_19.csv,61,3997696,4128768,1,3,Phantom drone,11000H,19,DroneRF,train
data\raw\DroneRF\Phantom drone\11000H_19.csv,62,4063232,4194304,1,3,Phantom drone,11000H,19,DroneRF,train
data\raw\DroneRF\Phantom drone\11000H_19.csv,63,4128768,4259840,1,3,Phantom drone,11000H,19,DroneRF,train
data\raw\DroneRF\Phantom drone\11000H_19.csv,64,4194304,4325376,1,3,Phantom drone,11000H,19,DroneRF,train
data\raw\DroneRF\Phantom drone\11000H_19.csv,65,4259840,4390912,1,3,Phantom drone,11000H,19,DroneRF,train
data\raw\DroneRF\Phantom drone\11000H_19.csv,66,4325376,4456448,1,3,Phantom drone,11000H,19,DroneRF,train
data\raw\DroneRF\Phantom drone\11000H_19.csv,67,4390912,4521984,1,3,Phantom drone,11000H,19,DroneRF,train
data\raw\DroneRF\Phantom drone\11000H_19.csv,68,4456448,4587520,1,3,Phantom drone,11000H,19,DroneRF,train
data\raw\DroneRF\Phantom drone\11000H_19.csv,69,4521984,4653056,1,3,Phantom drone,11000H,19,DroneRF,train
data\raw\DroneRF\Phantom drone\11000H_19.csv,70,4587520,4718592,1,3,Phantom drone,11000H,19,DroneRF,train
data\raw\DroneRF\Phantom drone\11000H_19.csv,71,4653056,4784128,1,3,Phantom drone,11000H,19,DroneRF,train
data\raw\DroneRF\Phantom drone\11000H_19.csv,72,4718592,4849664,1,3,Phantom drone,11000H,19,DroneRF,train
data\raw\DroneRF\Phantom drone\11000H_19.csv,73,4784128,4915200,1,3,Phantom drone,11000H,19,DroneRF,train
data\raw\DroneRF\Phantom drone\11000H_19.csv,74,4849664,4980736,1,3,Phantom drone,11000H,19,DroneRF,train
data\raw\DroneRF\Phantom drone\11000H_19.csv,75,4915200,5046272,1,3,Phantom drone,11000H,19,DroneRF,train
data\raw\DroneRF\Phantom drone\11000H_19.csv,76,4980736,5111808,1,3,Phantom drone,11000H,19,DroneRF,train
data\raw\DroneRF\Phantom drone\11000H_19.csv,77,5046272,5177344,1,3,Phantom drone,11000H,19,DroneRF,train
data\raw\DroneRF\Phantom drone\11000H_19.csv,78,5111808,5242880,1,3,Phantom drone,11000H,19,DroneRF,train
data\raw\DroneRF\Phantom drone\11000H_19.csv,79,5177344,5308416,1,3,Phantom drone,11000H,19,DroneRF,train
data\raw\DroneRF\Phantom drone\11000H_19.csv,80,5242880,5373952,1,3,Phantom drone,11000H,19,DroneRF,train
data\raw\DroneRF\Phantom drone\11000H_19.csv,81,5308416,5439488,1,3,Phantom drone,11000H,19,DroneRF,train
data\raw\DroneRF\Phantom drone\11000H_19.csv,82,5373952,5505024,1,3,Phantom drone,11000H,19,DroneRF,train
data\raw\DroneRF\Phantom drone\11000H_19.csv,83,5439488,5570560,1,3,Phantom drone,11000H,19,DroneRF,train
data\raw\DroneRF\Phantom drone\11000H_19.csv,84,5505024,5636096,1,3,Phantom drone,11000H,19,DroneRF,train
data\raw\DroneRF\Phantom drone\11000H_19.csv,85,5570560,5701632,1,3,Phantom drone,11000H,19,DroneRF,train
data\raw\DroneRF\Phantom drone\11000H_19.csv,86,5636096,5767168,1,3,Phantom drone,11000H,19,DroneRF,train
data\raw\DroneRF\Phantom drone\11000H_19.csv,87,5701632,5832704,1,3,Phantom drone,11000H,19,DroneRF,train
data\raw\DroneRF\Phantom drone\11000H_19.csv,88,5767168,5898240,1,3,Phantom drone,11000H,19,DroneRF,train
data\raw\DroneRF\Phantom drone\11000H_19.csv,89,5832704,5963776,1,3,Phantom drone,11000H,19,DroneRF,train
data\raw\DroneRF\Phantom drone\11000H_19.csv,90,5898240,6029312,1,3,Phantom drone,11000H,19,DroneRF,train
data\raw\DroneRF\Phantom drone\11000H_19.csv,91,5963776,6094848,1,3,Phantom drone,11000H,19,DroneRF,train
data\raw\DroneRF\Phantom drone\11000H_19.csv,92,6029312,6160384,1,3,Phantom drone,11000H,19,DroneRF,train
data\raw\DroneRF\Phantom drone\11000H_19.csv,93,6094848,6225920,1,3,Phantom drone,11000H,19,DroneRF,train
data\raw\DroneRF\Phantom drone\11000H_19.csv,94,6160384,6291456,1,3,Phantom drone,11000H,19,DroneRF,train
data\raw\DroneRF\Phantom drone\11000H_19.csv,95,6225920,6356992,1,3,Phantom drone,11000H,19,DroneRF,train
data\raw\DroneRF\Phantom drone\11000H_19.csv,96,6291456,6422528,1,3,Phantom drone,11000H,19,DroneRF,train
data\raw\DroneRF\Phantom drone\11000H_19.csv,97,6356992,6488064,1,3,Phantom drone,11000H,19,DroneRF,train
data\raw\DroneRF\Phantom drone\11000H_19.csv,98,6422528,6553600,1,3,Phantom drone,11000H,19,DroneRF,train
data\raw\DroneRF\Phantom drone\11000H_19.csv,99,6488064,6619136,1,3,Phantom drone,11000H,19,DroneRF,train
data\raw\DroneRF\Phantom drone\11000H_19.csv,100,6553600,6684672,1,3,Phantom drone,11000H,19,DroneRF,train
data\raw\DroneRF\Phantom drone\11000H_19.csv,101,6619136,6750208,1,3,Phantom drone,11000H,19,DroneRF,train
data\raw\DroneRF\Phantom drone\11000H_19.csv,102,6684672,6815744,1,3,Phantom drone,11000H,19,DroneRF,train
data\raw\DroneRF\Phantom drone\11000H_19.csv,103,6750208,6881280,1,3,Phantom drone,11000H,19,DroneRF,train
data\raw\DroneRF\Phantom drone\11000H_19.csv,104,6815744,6946816,1,3,Phantom drone,11000H,19,DroneRF,train
data\raw\DroneRF\Phantom drone\11000H_19.csv,105,6881280,7012352,1,3,Phantom drone,11000H,19,DroneRF,train
data\raw\DroneRF\Phantom drone\11000H_19.csv,106,6946816,7077888,1,3,Phantom drone,11000H,19,DroneRF,train
data\raw\DroneRF\Phantom drone\11000H_19.csv,107,7012352,7143424,1,3,Phantom drone,11000H,19,DroneRF,train
data\raw\DroneRF\Phantom drone\11000H_19.csv,108,7077888,7208960,1,3,Phantom drone,11000H,19,DroneRF,train
data\raw\DroneRF\Phantom drone\11000H_19.csv,109,7143424,7274496,1,3,Phantom drone,11000H,19,DroneRF,train
data\raw\DroneRF\Phantom drone\11000H_19.csv,110,7208960,7340032,1,3,Phantom drone,11000H,19,DroneRF,train
data\raw\DroneRF\Phantom drone\11000H_19.csv,111,7274496,7405568,1,3,Phantom drone,11000H,19,DroneRF,train
data\raw\DroneRF\Phantom drone\11000H_19.csv,112,7340032,7471104,1,3,Phantom drone,11000H,19,DroneRF,train
data\raw\DroneRF\Phantom drone\11000H_19.csv,113,7405568,7536640,1,3,Phantom drone,11000H,19,DroneRF,train
data\raw\DroneRF\Phantom drone\11000H_19.csv,114,7471104,7602176,1,3,Phantom drone,11000H,19,DroneRF,train
data\raw\DroneRF\Phantom drone\11000H_19.csv,115,7536640,7667712,1,3,Phantom drone,11000H,19,DroneRF,train
data\raw\DroneRF\Phantom drone\11000H_19.csv,116,7602176,7733248,1,3,Phantom drone,11000H,19,DroneRF,train
data\raw\DroneRF\Phantom drone\11000H_19.csv,117,7667712,7798784,1,3,Phantom drone,11000H,19,DroneRF,train
data\raw\DroneRF\Phantom drone\11000H_19.csv,118,7733248,7864320,1,3,Phantom drone,11000H,19,DroneRF,train
data\raw\DroneRF\Phantom drone\11000H_19.csv,119,7798784,7929856,1,3,Phantom drone,11000H,19,DroneRF,train
data\raw\DroneRF\Phantom drone\11000H_19.csv,120,7864320,7995392,1,3,Phantom drone,11000H,19,DroneRF,train
data\raw\DroneRF\Phantom drone\11000H_19.csv,121,7929856,8060928,1,3,Phantom drone,11000H,19,DroneRF,train
data\raw\DroneRF\Phantom drone\11000H_19.csv,122,7995392,8126464,1,3,Phantom drone,11000H,19,DroneRF,train
data\raw\DroneRF\Phantom drone\11000H_19.csv,123,8060928,8192000,1,3,Phantom drone,11000H,19,DroneRF,train
data\raw\DroneRF\Phantom drone\11000H_19.csv,124,8126464,8257536,1,3,Phantom drone,11000H,19,DroneRF,train
data\raw\DroneRF\Phantom drone\11000H_19.csv,125,8192000,8323072,1,3,Phantom drone,11000H,19,DroneRF,train
data\raw\DroneRF\Phantom drone\11000H_19.csv,126,8257536,8388608,1,3,Phantom drone,11000H,19,DroneRF,train
data\raw\DroneRF\Phantom drone\11000H_19.csv,127,8323072,8454144,1,3,Phantom drone,11000H,19,DroneRF,train
data\raw\DroneRF\Phantom drone\11000H_19.csv,128,8388608,8519680,1,3,Phantom drone,11000H,19,DroneRF,train
data\raw\DroneRF\Phantom drone\11000H_19.csv,129,8454144,8585216,1,3,Phantom drone,11000H,19,DroneRF,train
data\raw\DroneRF\Phantom drone\11000H_19.csv,130,8519680,8650752,1,3,Phantom drone,11000H,19,DroneRF,train
data\raw\DroneRF\Phantom drone\11000H_19.csv,131,8585216,8716288,1,3,Phantom drone,11000H,19,DroneRF,train
data\raw\DroneRF\Phantom drone\11000H_19.csv,132,8650752,8781824,1,3,Phantom drone,11000H,19,DroneRF,train
data\raw\DroneRF\Phantom drone\11000H_19.csv,133,8716288,8847360,1,3,Phantom drone,11000H,19,DroneRF,train
data\raw\DroneRF\Phantom drone\11000H_19.csv,134,8781824,8912896,1,3,Phantom drone,11000H,19,DroneRF,train
data\raw\DroneRF\Phantom drone\11000H_19.csv,135,8847360,8978432,1,3,Phantom drone,11000H,19,DroneRF,train
data\raw\DroneRF\Phantom drone\11000H_19.csv,136,8912896,9043968,1,3,Phantom drone,11000H,19,DroneRF,train
data\raw\DroneRF\Phantom drone\11000H_19.csv,137,8978432,9109504,1,3,Phantom drone,11000H,19,DroneRF,train
data\raw\DroneRF\Phantom drone\11000H_19.csv,138,9043968,9175040,1,3,Phantom drone,11000H,19,DroneRF,train
data\raw\DroneRF\Phantom drone\11000H_19.csv,139,9109504,9240576,1,3,Phantom drone,11000H,19,DroneRF,train
data\raw\DroneRF\Phantom drone\11000H_19.csv,140,9175040,9306112,1,3,Phantom drone,11000H,19,DroneRF,train
data\raw\DroneRF\Phantom drone\11000H_19.csv,141,9240576,9371648,1,3,Phantom drone,11000H,19,DroneRF,train
data\raw\DroneRF\Phantom drone\11000H_19.csv,142,9306112,9437184,1,3,Phantom drone,11000H,19,DroneRF,train
data\raw\DroneRF\Phantom drone\11000H_19.csv,143,9371648,9502720,1,3,Phantom drone,11000H,19,DroneRF,train
data\raw\DroneRF\Phantom drone\11000H_19.csv,144,9437184,9568256,1,3,Phantom drone,11000H,19,DroneRF,train
data\raw\DroneRF\Phantom drone\11000H_19.csv,145,9502720,9633792,1,3,Phantom drone,11000H,19,DroneRF,train
data\raw\DroneRF\Phantom drone\11000H_19.csv,146,9568256,9699328,1,3,Phantom drone,11000H,19,DroneRF,train
data\raw\DroneRF\Phantom drone\11000H_19.csv,147,9633792,9764864,1,3,Phantom drone,11000H,19,DroneRF,train
data\raw\DroneRF\Phantom drone\11000H_19.csv,148,9699328,9830400,1,3,Phantom drone,11000H,19,DroneRF,train
data\raw\DroneRF\Phantom drone\11000H_19.csv,149,9764864,9895936,1,3,Phantom drone,11000H,19,DroneRF,train
data\raw\DroneRF\Phantom drone\11000H_19.csv,150,9830400,9961472,1,3,Phantom drone,11000H,19,DroneRF,train
data\raw\DroneRF\Phantom drone\11000H_2.csv,0,0,131072,1,3,Phantom drone,11000H,2,DroneRF,val
data\raw\DroneRF\Phantom drone\11000H_2.csv,1,65536,196608,1,3,Phantom drone,11000H,2,DroneRF,val
data\raw\DroneRF\Phantom drone\11000H_2.csv,2,131072,262144,1,3,Phantom drone,11000H,2,DroneRF,val
data\raw\DroneRF\Phantom drone\11000H_2.csv,3,196608,327680,1,3,Phantom drone,11000H,2,DroneRF,val
data\raw\DroneRF\Phantom drone\11000H_2.csv,4,262144,393216,1,3,Phantom drone,11000H,2,DroneRF,val
data\raw\DroneRF\Phantom drone\11000H_2.csv,5,327680,458752,1,3,Phantom drone,11000H,2,DroneRF,val
data\raw\DroneRF\Phantom drone\11000H_2.csv,6,393216,524288,1,3,Phantom drone,11000H,2,DroneRF,val
data\raw\DroneRF\Phantom drone\11000H_2.csv,7,458752,589824,1,3,Phantom drone,11000H,2,DroneRF,val
data\raw\DroneRF\Phantom drone\11000H_2.csv,8,524288,655360,1,3,Phantom drone,11000H,2,DroneRF,val
data\raw\DroneRF\Phantom drone\11000H_2.csv,9,589824,720896,1,3,Phantom drone,11000H,2,DroneRF,val
data\raw\DroneRF\Phantom drone\11000H_2.csv,10,655360,786432,1,3,Phantom drone,11000H,2,DroneRF,val
data\raw\DroneRF\Phantom drone\11000H_2.csv,11,720896,851968,1,3,Phantom drone,11000H,2,DroneRF,val
data\raw\DroneRF\Phantom drone\11000H_2.csv,12,786432,917504,1,3,Phantom drone,11000H,2,DroneRF,val
data\raw\DroneRF\Phantom drone\11000H_2.csv,13,851968,983040,1,3,Phantom drone,11000H,2,DroneRF,val
data\raw\DroneRF\Phantom drone\11000H_2.csv,14,917504,1048576,1,3,Phantom drone,11000H,2,DroneRF,val
data\raw\DroneRF\Phantom drone\11000H_2.csv,15,983040,1114112,1,3,Phantom drone,11000H,2,DroneRF,val
data\raw\DroneRF\Phantom drone\11000H_2.csv,16,1048576,1179648,1,3,Phantom drone,11000H,2,DroneRF,val
data\raw\DroneRF\Phantom drone\11000H_2.csv,17,1114112,1245184,1,3,Phantom drone,11000H,2,DroneRF,val
data\raw\DroneRF\Phantom drone\11000H_2.csv,18,1179648,1310720,1,3,Phantom drone,11000H,2,DroneRF,val
data\raw\DroneRF\Phantom drone\11000H_2.csv,19,1245184,1376256,1,3,Phantom drone,11000H,2,DroneRF,val
data\raw\DroneRF\Phantom drone\11000H_2.csv,20,1310720,1441792,1,3,Phantom drone,11000H,2,DroneRF,val
data\raw\DroneRF\Phantom drone\11000H_2.csv,21,1376256,1507328,1,3,Phantom drone,11000H,2,DroneRF,val
data\raw\DroneRF\Phantom drone\11000H_2.csv,22,1441792,1572864,1,3,Phantom drone,11000H,2,DroneRF,val
data\raw\DroneRF\Phantom drone\11000H_2.csv,23,1507328,1638400,1,3,Phantom drone,11000H,2,DroneRF,val
data\raw\DroneRF\Phantom drone\11000H_2.csv,24,1572864,1703936,1,3,Phantom drone,11000H,2,DroneRF,val
data\raw\DroneRF\Phantom drone\11000H_2.csv,25,1638400,1769472,1,3,Phantom drone,11000H,2,DroneRF,val
data\raw\DroneRF\Phantom drone\11000H_2.csv,26,1703936,1835008,1,3,Phantom drone,11000H,2,DroneRF,val
data\raw\DroneRF\Phantom drone\11000H_2.csv,27,1769472,1900544,1,3,Phantom drone,11000H,2,DroneRF,val
data\raw\DroneRF\Phantom drone\11000H_2.csv,28,1835008,1966080,1,3,Phantom drone,11000H,2,DroneRF,val
data\raw\DroneRF\Phantom drone\11000H_2.csv,29,1900544,2031616,1,3,Phantom drone,11000H,2,DroneRF,val
data\raw\DroneRF\Phantom drone\11000H_2.csv,30,1966080,2097152,1,3,Phantom drone,11000H,2,DroneRF,val
data\raw\DroneRF\Phantom drone\11000H_2.csv,31,2031616,2162688,1,3,Phantom drone,11000H,2,DroneRF,val
data\raw\DroneRF\Phantom drone\11000H_2.csv,32,2097152,2228224,1,3,Phantom drone,11000H,2,DroneRF,val
data\raw\DroneRF\Phantom drone\11000H_2.csv,33,2162688,2293760,1,3,Phantom drone,11000H,2,DroneRF,val
data\raw\DroneRF\Phantom drone\11000H_2.csv,34,2228224,2359296,1,3,Phantom drone,11000H,2,DroneRF,val
data\raw\DroneRF\Phantom drone\11000H_2.csv,35,2293760,2424832,1,3,Phantom drone,11000H,2,DroneRF,val
data\raw\DroneRF\Phantom drone\11000H_2.csv,36,2359296,2490368,1,3,Phantom drone,11000H,2,DroneRF,val
data\raw\DroneRF\Phantom drone\11000H_2.csv,37,2424832,2555904,1,3,Phantom drone,11000H,2,DroneRF,val
data\raw\DroneRF\Phantom drone\11000H_2.csv,38,2490368,2621440,1,3,Phantom drone,11000H,2,DroneRF,val
data\raw\DroneRF\Phantom drone\11000H_2.csv,39,2555904,2686976,1,3,Phantom drone,11000H,2,DroneRF,val
